seqnames	start	end	width	strand	peak	feature	feature.ranges.start	feature.ranges.end	feature.ranges.width	feature.strand	distance	insideFeature	distanceToSite	symbol
chr22	29601045	29601056	12	*	X08545	129080	29601901	29655586	53686	+	844	upstream	844	EMID1
chr22	30115149	30115158	10	*	X08551	164633	30116344	30127820	11477	+	1185	upstream	1185	CABP7
chr22	30115198	30115206	9	*	X08552	164633	30116344	30127820	11477	+	1137	upstream	1137	CABP7
chr22	32860635	32860669	35	*	X08562	254240	32809834	32860433	50600	-	201	upstream	201	BPIFC
chr22	37100670	37100683	14	*	X08577	10369	36956916	37098690	141775	-	1979	upstream	1979	CACNG2
chr22	37173128	37173137	10	*	X08578	11020	37154246	37172177	17932	-	950	upstream	950	IFT27
chr22	37173398	37173406	9	*	X08579	11020	37154246	37172177	17932	-	1220	upstream	1220	IFT27
chr22	37507430	37507448	19	*	X08593	164656	37461479	37505603	44125	-	1826	upstream	1826	TMPRSS6
chr22	37507512	37507520	9	*	X08594	164656	37461479	37505603	44125	-	1908	upstream	1908	TMPRSS6
chr22	37823394	37823402	9	*	X08608	114794	37764000	37823505	59506	-	0	inside	102	ELFN2
chr22	37823479	37823488	10	*	X08609	114794	37764000	37823505	59506	-	0	inside	16	ELFN2
chr22	37823496	37823511	16	*	X08610	114794	37764000	37823505	59506	-	0	overlapStart	0	ELFN2
chr22	37823735	37823745	11	*	X08611	114794	37764000	37823505	59506	-	229	upstream	229	ELFN2
chr22	38850928	38850937	10	*	X08625	3761	38822333	38851205	28873	-	0	inside	267	KCNJ4
chr22	39241319	39241327	9	*	X08629	23467	39214456	39240017	25562	-	1301	upstream	1301	NPTXR
chr22	39241470	39241480	11	*	X08630	23467	39214456	39240017	25562	-	1452	upstream	1452	NPTXR
chr22	39241657	39241665	9	*	X08631	23467	39214456	39240017	25562	-	1639	upstream	1639	NPTXR
chr22	39640844	39640856	13	*	X08643	5155	39619685	39640957	21273	-	0	inside	100	PDGFB
chr22	39852673	39852681	9	*	X08645	4248	39853325	39888199	34875	+	643	upstream	643	MGAT3
chr22	39852763	39852772	10	*	X08646	4248	39853325	39888199	34875	+	552	upstream	552	MGAT3
chr22	39852797	39852805	9	*	X08647	4248	39853325	39888199	34875	+	519	upstream	519	MGAT3
chr22	39852897	39852906	10	*	X08648	4248	39853325	39888199	34875	+	418	upstream	418	MGAT3
chr22	39852979	39852988	10	*	X08649	4248	39853325	39888199	34875	+	336	upstream	336	MGAT3
chr22	39853002	39853012	11	*	X08650	4248	39853325	39888199	34875	+	312	upstream	312	MGAT3
chr22	39853035	39853048	14	*	X08651	4248	39853325	39888199	34875	+	276	upstream	276	MGAT3
chr22	40389889	40389897	9	*	X08680	113828	40390953	40426043	35091	+	1055	upstream	1055	FAM83F
chr22	40390143	40390161	19	*	X08681	113828	40390953	40426043	35091	+	791	upstream	791	FAM83F
chr22	40390163	40390178	16	*	X08682	113828	40390953	40426043	35091	+	774	upstream	774	FAM83F
chr22	42312398	42312407	10	*	X08684	440829	42305558	42310671	5114	-	1726	upstream	1726	SHISA8
chr22	42312409	42312419	11	*	X08685	440829	42305558	42310671	5114	-	1737	upstream	1737	SHISA8
chr22	42373207	42373220	14	*	X08689	55964	42372931	42394225	21295	+	0	inside	275	SEPTIN3
chr22	43253614	43253622	9	*	X08697	26286	43192532	43253408	60877	-	205	upstream	205	ARFGAP3
chr22	43740505	43740554	50	*	X08702	80274	43599229	43739394	140166	-	1110	upstream	1110	SCUBE1
chr22	43740625	43740635	11	*	X08703	80274	43599229	43739394	140166	-	1230	upstream	1230	SCUBE1
chr22	45096342	45096350	9	*	X08716	553158	45098078	45258664	160587	+	1727	upstream	1727	PRR5-ARHGAP8
chr22	46373334	46373342	9	*	X08723	7477	46316248	46373008	56761	-	325	upstream	325	WNT7B
chr22	46934870	46934879	10	*	X08750	9620	46756731	46933067	176337	-	1802	upstream	1802	CELSR1
chr22	46935060	46935068	9	*	X08751	9620	46756731	46933067	176337	-	1992	upstream	1992	CELSR1
chr22	48884180	48884188	9	*	X08757	25817	48885288	49147744	262457	+	1099	upstream	1099	TAFA5
chr22	51067050	51067054	5	*	X08814	410	51061182	51066601	5420	-	448	upstream	448	ARSA
chr22	51067140	51067149	10	*	X08815	410	51061182	51066601	5420	-	538	upstream	538	ARSA
chr22	51067166	51067178	13	*	X08816	410	51061182	51066601	5420	-	564	upstream	564	ARSA
chr22	51067201	51067209	9	*	X08817	410	51061182	51066601	5420	-	599	upstream	599	ARSA
chr22	51067242	51067253	12	*	X08818	410	51061182	51066601	5420	-	640	upstream	640	ARSA
chr22	51067403	51067415	13	*	X08819	410	51061182	51066601	5420	-	801	upstream	801	ARSA
chr22	51067439	51067449	11	*	X08820	410	51061182	51066601	5420	-	837	upstream	837	ARSA
chr3	238194	238202	9	*	X08834	10752	238279	451097	212819	+	76	upstream	76	CHL1
chr3	6902264	6902276	13	*	X08839	2917	6902802	7783218	880417	+	525	upstream	525	GRM7
chr3	9291070	9291083	14	*	X08847	9901	9022276	9291369	269094	-	0	inside	285	SRGAP3
chr3	9291098	9291098	1	*	X08848	9901	9022276	9291369	269094	-	0	inside	270	SRGAP3
chr3	12045255	12045265	11	*	X08856	6854	12045862	12233532	187671	+	596	upstream	596	SYN2
chr3	13922831	13922855	25	*	X08867	7476	13860082	13921618	61537	-	1212	upstream	1212	WNT7A
chr3	22414800	22414808	9	*	X08886	79750	21462490	22414123	951634	-	676	upstream	676	ZNF385D
chr3	22414840	22414855	16	*	X08887	79750	21462490	22414123	951634	-	716	upstream	716	ZNF385D
chr3	24563872	24563887	16	*	X08889	100616448	24562853	24562926	74	-	945	upstream	945	NA
chr3	26663545	26663560	16	*	X08897	116135	26664300	26752265	87966	+	739	upstream	739	LRRC3B
chr3	26663570	26663583	14	*	X08898	116135	26664300	26752265	87966	+	716	upstream	716	LRRC3B
chr3	26663587	26663597	11	*	X08899	116135	26664300	26752265	87966	+	702	upstream	702	LRRC3B
chr3	27765458	27765469	12	*	X08901	8320	27757440	27764206	6767	-	1251	upstream	1251	EOMES
chr3	27765642	27765652	11	*	X08902	8320	27757440	27764206	6767	-	1435	upstream	1435	EOMES
chr3	30936741	30936743	3	*	X08912	339896	30767692	30936153	168462	-	587	upstream	587	GADL1
chr3	35680897	35680905	9	*	X08914	10777	35680666	35835988	155323	+	0	inside	230	ARPP21
chr3	36986582	36986591	10	*	X08922	9881	36868308	36986548	118241	-	33	upstream	33	TRANK1
chr3	37492948	37492968	21	*	X08923	3680	37493813	37861281	367469	+	844	upstream	844	ITGA9
chr3	38080043	38080052	10	*	X08930	9940	38080696	38164228	83533	+	643	upstream	643	DLEC1
chr3	38691421	38691429	9	*	X08932	6331	38589553	38691164	101612	-	256	upstream	256	SCN5A
chr3	38691568	38691583	16	*	X08933	6331	38589553	38691164	101612	-	403	upstream	403	SCN5A
chr3	38691860	38691868	9	*	X08934	6331	38589553	38691164	101612	-	695	upstream	695	SCN5A
chr3	38692024	38692040	17	*	X08935	6331	38589553	38691164	101612	-	859	upstream	859	SCN5A
chr3	38692043	38692056	14	*	X08936	6331	38589553	38691164	101612	-	878	upstream	878	SCN5A
chr3	38692200	38692211	12	*	X08937	6331	38589553	38691164	101612	-	1035	upstream	1035	SCN5A
chr3	43020977	43020985	9	*	X08942	729085	43020759	43101703	80945	+	0	inside	217	GASK1A
chr3	45837731	45837739	9	*	X08951	54716	45796941	45838035	41095	-	0	inside	295	SLC6A20
chr3	46735453	46735462	10	*	X08953	259173	46710485	46735194	24710	-	258	upstream	258	ALS2CL
chr3	52279660	52279669	10	*	X08989	132160	52279809	52284615	4807	+	139	upstream	139	PPM1M
chr3	55521708	55521716	9	*	X09000	7474	55499743	55521670	21928	-	37	upstream	37	WNT5A
chr3	55523308	55523352	45	*	X09001	7474	55499743	55521670	21928	-	1637	upstream	1637	WNT5A
chr3	64670413	64670422	10	*	X09024	100507098	64670546	64997143	326598	+	123	upstream	123	ADAMTS9-AS2
chr3	64674028	64674037	10	*	X09028	56999	64501331	64673365	172035	-	662	upstream	662	ADAMTS9
chr3	64674784	64674822	39	*	X09029	56999	64501331	64673365	172035	-	1418	upstream	1418	ADAMTS9
chr3	71834412	71834427	16	*	X09044	60675	71820806	71834357	13552	-	54	upstream	54	PROK2
chr3	96533406	96533417	12	*	X09081	285220	96533425	97467786	934362	+	7	upstream	7	EPHA6
chr3	107810360	107810368	9	*	X09089	961	107761941	107809935	47995	-	424	upstream	424	CD47
chr3	111804197	111804228	32	*	X09092	79669	111805182	111849851	44670	+	953	upstream	953	C3orf52
chr3	111804381	111804395	15	*	X09093	79669	111805182	111849851	44670	+	786	upstream	786	C3orf52
chr3	111804398	111804425	28	*	X09094	79669	111805182	111849851	44670	+	756	upstream	756	C3orf52
chr3	113251395	113251403	9	*	X09098	54847	113251218	113348422	97205	+	0	inside	176	SIDT1
chr3	123752755	123752764	10	*	X09122	8997	123752542	124440036	687495	+	0	inside	212	KALRN
chr3	125897591	125897610	20	*	X09126	100862662	125898908	125929011	30104	+	1297	upstream	1297	ALDH1L1-AS2
chr3	125897613	125897621	9	*	X09127	100862662	125898908	125929011	30104	+	1286	upstream	1286	ALDH1L1-AS2
chr3	126112555	126112570	16	*	X09130	348807	126113782	126155398	41617	+	1211	upstream	1211	CFAP100
chr3	126112572	126112585	14	*	X09131	348807	126113782	126155398	41617	+	1196	upstream	1196	CFAP100
chr3	126112591	126112599	9	*	X09132	348807	126113782	126155398	41617	+	1182	upstream	1182	CFAP100
chr3	126242398	126242435	38	*	X09133	166012	126243131	126262134	19004	+	695	upstream	695	CHST13
chr3	126373744	126373752	9	*	X09134	114112	126325895	126373967	48073	-	0	inside	214	TXNRD3
chr3	127348243	127348251	9	*	X09143	50512	127348002	127391653	43652	+	0	inside	240	PODXL2
chr3	127348279	127348290	12	*	X09144	50512	127348002	127391653	43652	+	0	inside	276	PODXL2
chr3	127541783	127541799	17	*	X09149	11343	127407905	127542093	134189	-	0	inside	293	MGLL
chr3	127541801	127541823	23	*	X09150	11343	127407905	127542093	134189	-	0	inside	269	MGLL
chr3	127542338	127542353	16	*	X09151	11343	127407905	127542093	134189	-	244	upstream	244	MGLL
chr3	127542519	127542529	11	*	X09152	11343	127407905	127542093	134189	-	425	upstream	425	MGLL
chr3	132756457	132756465	9	*	X09212	66000	132757171	133116619	359449	+	705	upstream	705	TMEM108
chr3	133615736	133615747	12	*	X09213	51560	133543080	133614691	71612	-	1044	upstream	1044	RAB6B
chr3	138664675	138664684	10	*	X09240	401089	138666076	138672830	6755	+	1391	upstream	1391	FOXL2NB
chr3	138664781	138664792	12	*	X09241	401089	138666076	138672830	6755	+	1283	upstream	1283	FOXL2NB
chr3	138666755	138666765	11	*	X09242	668	138663066	138665982	2917	-	772	upstream	772	FOXL2
chr3	142683068	142683077	10	*	X09250	344838	142680074	142682178	2105	-	889	upstream	889	PAQR9
chr3	142683081	142683109	29	*	X09251	344838	142680074	142682178	2105	-	902	upstream	902	PAQR9
chr3	142837565	142837574	10	*	X09252	9435	142838618	142842856	4239	+	1043	upstream	1043	CHST2
chr3	145880677	145880680	4	*	X09254	5352	145787228	145879282	92055	-	1394	upstream	1394	PLOD2
chr3	147124644	147124661	18	*	X09264	84107	147103835	147124596	20762	-	47	upstream	47	ZIC4
chr3	147126349	147126357	9	*	X09265	7545	147127181	147134506	7326	+	823	upstream	823	ZIC1
chr3	147126349	147126357	9	*	X09265	84107	147103835	147124596	20762	-	1752	upstream	1752	ZIC4
chr3	147126360	147126376	17	*	X09266	7545	147127181	147134506	7326	+	804	upstream	804	ZIC1
chr3	147126360	147126376	17	*	X09266	84107	147103835	147124596	20762	-	1763	upstream	1763	ZIC4
chr3	149374580	149374602	23	*	X09272	100128025	149375997	149379149	3153	+	1394	upstream	1394	WWTR1-AS1
chr3	149374605	149374617	13	*	X09273	100128025	149375997	149379149	3153	+	1379	upstream	1379	WWTR1-AS1
chr3	149374759	149374767	9	*	X09274	100128025	149375997	149379149	3153	+	1229	upstream	1229	WWTR1-AS1
chr3	160823082	160823094	13	*	X09293	8706	160801671	160823160	21490	-	0	inside	65	B3GALNT1
chr3	160823109	160823117	9	*	X09294	8706	160801671	160823160	21490	-	0	inside	42	B3GALNT1
chr3	160823169	160823177	9	*	X09295	8706	160801671	160823160	21490	-	8	upstream	8	B3GALNT1
chr3	169383028	169383036	9	*	X09300	2122	168801287	169381563	580277	-	1464	upstream	1464	MECOM
chr3	170134991	170135000	10	*	X09303	5010	170136653	170578169	441517	+	1652	upstream	1652	CLDN11
chr3	172167993	172168001	9	*	X09304	2693	172161081	172166246	5166	-	1746	upstream	1746	GHSR
chr3	179755685	179755693	9	*	X09307	51555	179512747	179754841	242095	-	843	upstream	843	PEX5L
chr3	182970301	182970310	10	*	X09312	84002	182971032	182991179	20148	+	721	upstream	721	B3GNT5
chr3	183980155	183980165	11	*	X09314	94032	183977003	183979251	2249	-	903	upstream	903	CAMK2N2
chr3	184096514	184096529	16	*	X09321	7066	184089773	184095932	6160	-	581	upstream	581	THPO
chr3	184096514	184096529	16	*	X09321	8646	184097861	184107617	9757	+	1331	upstream	1331	CHRD
chr3	184870849	184870869	21	*	X09329	285382	184795838	184870802	74965	-	46	upstream	46	C3orf70
chr3	184870922	184870931	10	*	X09330	285382	184795838	184870802	74965	-	119	upstream	119	C3orf70
chr3	184871123	184871131	9	*	X09331	285382	184795838	184870802	74965	-	320	upstream	320	C3orf70
chr3	184871225	184871233	9	*	X09332	285382	184795838	184870802	74965	-	422	upstream	422	C3orf70
chr3	184871307	184871317	11	*	X09333	285382	184795838	184870802	74965	-	504	upstream	504	C3orf70
chr3	184871320	184871335	16	*	X09334	285382	184795838	184870802	74965	-	517	upstream	517	C3orf70
chr3	184871554	184871565	12	*	X09335	285382	184795838	184870802	74965	-	751	upstream	751	C3orf70
chr3	184871606	184871617	12	*	X09336	285382	184795838	184870802	74965	-	803	upstream	803	C3orf70
chr3	184871648	184871656	9	*	X09337	285382	184795838	184870802	74965	-	845	upstream	845	C3orf70
chr3	184871782	184871791	10	*	X09338	285382	184795838	184870802	74965	-	979	upstream	979	C3orf70
chr3	184871851	184871860	10	*	X09339	285382	184795838	184870802	74965	-	1048	upstream	1048	C3orf70
chr3	186080125	186080135	11	*	X09345	1608	185864990	186080023	215034	-	101	upstream	101	DGKG
chr3	186080173	186080193	21	*	X09346	1608	185864990	186080023	215034	-	149	upstream	149	DGKG
chr3	187388353	187388363	11	*	X09349	6750	187386694	187388201	1508	-	151	upstream	151	SST
chr3	190040794	190040817	24	*	X09351	9076	190023490	190040235	16746	-	558	upstream	558	CLDN1
chr3	190581952	190581961	10	*	X09352	647309	190570526	190580465	9940	-	1486	upstream	1486	GMNC
chr3	191048095	191048118	24	*	X09353	257313	190984944	191048325	63382	-	0	inside	206	UTS2B
chr3	196697580	196697590	11	*	X09392	80235	196673214	196695704	22491	-	1875	upstream	1875	PIGZ
chr3	197476737	197476747	11	*	X09394	9711	197398259	197476568	78310	-	168	upstream	168	RUBCN
chr3	197476767	197476775	9	*	X09395	9711	197398259	197476568	78310	-	198	upstream	198	RUBCN
chr3	197808672	197808682	11	*	X09396	348840	197784404	197807542	23139	-	1129	upstream	1129	ANKRD18DP
chr4	4228441	4228449	9	*	X09500	133060	4190530	4228621	38092	-	0	inside	171	OTOP1
chr4	5894508	5894516	9	*	X09516	1400	5822491	5894785	72295	-	0	inside	268	CRMP1
chr4	5895178	5895187	10	*	X09517	1400	5822491	5894785	72295	-	392	upstream	392	CRMP1
chr4	5895254	5895262	9	*	X09518	1400	5822491	5894785	72295	-	468	upstream	468	CRMP1
chr4	5895682	5895692	11	*	X09519	1400	5822491	5894785	72295	-	896	upstream	896	CRMP1
chr4	5895865	5895875	11	*	X09520	1400	5822491	5894785	72295	-	1079	upstream	1079	CRMP1
chr4	13549429	13549438	10	*	X09605	285548	13547700	13549448	1749	-	0	inside	9	LINC01096
chr4	13549733	13549745	13	*	X09606	285548	13547700	13549448	1749	-	284	upstream	284	LINC01096
chr4	13550571	13550579	9	*	X09607	285548	13547700	13549448	1749	-	1122	upstream	1122	LINC01096
chr4	15704856	15704865	10	*	X09611	683	15704573	15733796	29224	+	0	inside	282	BST1
chr4	15779631	15779644	14	*	X09612	952	15779931	15850706	70776	+	286	upstream	286	CD38
chr4	15942230	15942241	12	*	X09613	9982	15937193	15940363	3171	-	1866	upstream	1866	FGFBP1
chr4	15942264	15942273	10	*	X09614	9982	15937193	15940363	3171	-	1900	upstream	1900	FGFBP1
chr4	15942282	15942293	12	*	X09615	9982	15937193	15940363	3171	-	1918	upstream	1918	FGFBP1
chr4	15942295	15942306	12	*	X09616	9982	15937193	15940363	3171	-	1931	upstream	1931	FGFBP1
chr4	17782973	17782995	23	*	X09618	27146	17633709	17783135	149427	-	0	inside	139	FAM184B
chr4	20254318	20254332	15	*	X09621	9353	20255235	20620788	365554	+	902	upstream	902	SLIT2
chr4	25656658	25656666	9	*	X09627	10568	25657435	25680368	22934	+	768	upstream	768	SLC34A2
chr4	37244021	37244056	36	*	X09631	100616435	37243532	37243613	82	-	407	upstream	407	MIR4801
chr4	37244059	37244068	10	*	X09632	100616435	37243532	37243613	82	-	445	upstream	445	MIR4801
chr4	37244839	37244847	9	*	X09633	100616435	37243532	37243613	82	-	1225	upstream	1225	MIR4801
chr4	37244839	37244847	9	*	X09633	57495	37246690	37451087	204398	+	1842	upstream	1842	NWD2
chr4	37455684	37455692	9	*	X09634	55286	37455552	37595132	139581	+	0	inside	131	C4orf19
chr4	37891755	37891770	16	*	X09635	23216	37892705	38140796	248092	+	934	upstream	934	TBC1D1
chr4	37891783	37891792	10	*	X09636	23216	37892705	38140796	248092	+	912	upstream	912	TBC1D1
chr4	38869681	38869692	12	*	X09637	693159	38869653	38869748	96	+	0	inside	27	MIR574
chr4	41362045	41362075	31	*	X09638	22998	41362804	41702061	339258	+	728	upstream	728	LIMCH1
chr4	42398919	42398935	17	*	X09649	152573	42399856	42404504	4649	+	920	upstream	920	SHISA3
chr4	42399172	42399180	9	*	X09650	152573	42399856	42404504	4649	+	675	upstream	675	SHISA3
chr4	46392233	46392242	10	*	X09653	2555	46251581	46392421	140841	-	0	inside	178	GABRA2
chr4	46392839	46392847	9	*	X09654	2555	46251581	46392421	140841	-	417	upstream	417	GABRA2
chr4	46996277	46996287	11	*	X09657	2557	46920917	46996424	75508	-	0	inside	136	GABRA4
chr4	46996481	46996501	21	*	X09658	2557	46920917	46996424	75508	-	56	upstream	56	GABRA4
chr4	48484900	48484909	10	*	X09663	201780	48485360	48491541	6182	+	450	upstream	450	SLC10A4
chr4	55523766	55523775	10	*	X09674	3815	55524095	55606881	82787	+	319	upstream	319	KIT
chr4	57976179	57976192	14	*	X09679	255130	57975928	58071465	95538	+	0	inside	250	IGFBP7-AS1
chr4	57976679	57976688	10	*	X09680	3490	57897237	57976551	79315	-	127	upstream	127	IGFBP7
chr4	62066371	62066384	14	*	X09682	23284	62066974	62938168	871195	+	589	upstream	589	ADGRL3
chr4	62066418	62066434	17	*	X09683	23284	62066974	62938168	871195	+	539	upstream	539	ADGRL3
chr4	62066437	62066445	9	*	X09684	23284	62066974	62938168	871195	+	528	upstream	528	ADGRL3
chr4	74965500	74965547	48	*	X09694	2920	74962754	74964997	2244	-	502	upstream	502	CXCL2
chr4	75230470	75230478	9	*	X09695	2069	75230860	75254477	23618	+	381	upstream	381	EREG
chr4	76932184	76932193	10	*	X09700	419	76932333	77033955	101623	+	139	upstream	139	ART3
chr4	77227122	77227130	9	*	X09701	8987	77227179	77232283	5105	+	48	upstream	48	STBD1
chr4	78740516	78740525	10	*	X09702	246175	78634541	78740544	106004	-	0	inside	18	CNOT6L
chr4	78740528	78740546	19	*	X09703	246175	78634541	78740544	106004	-	0	overlapStart	0	CNOT6L
chr4	81104872	81104881	10	*	X09704	56978	81105439	81125482	20044	+	557	upstream	557	PRDM8
chr4	81186793	81186801	9	*	X09725	2250	81187742	81212171	24430	+	940	upstream	940	FGF5
chr4	81186981	81186989	9	*	X09726	2250	81187742	81212171	24430	+	752	upstream	752	FGF5
chr4	81951876	81951928	53	*	X09729	651	81952119	81978685	26567	+	190	upstream	190	BMP3
chr4	82136008	82136021	14	*	X09730	5593	82009837	82136218	126382	-	0	inside	196	PRKG2
chr4	82136232	82136240	9	*	X09731	5593	82009837	82136218	126382	-	13	upstream	13	PRKG2
chr4	82136496	82136505	10	*	X09732	5593	82009837	82136218	126382	-	277	upstream	277	PRKG2
chr4	82138047	82138086	40	*	X09733	5593	82009837	82136218	126382	-	1828	upstream	1828	PRKG2
chr4	83720253	83720263	11	*	X09743	79966	83550690	83720010	169321	-	242	upstream	242	SCD5
chr4	84256330	84256338	9	*	X09745	10855	84213614	84256306	42693	-	23	upstream	23	HPSE
chr4	84455578	84455586	9	*	X09746	84803	84457067	84527027	69961	+	1480	upstream	1480	GPAT3
chr4	91048408	91048418	11	*	X09769	401145	91048684	92523370	1474687	+	265	upstream	265	CCSER1
chr4	91048433	91048441	9	*	X09770	401145	91048684	92523370	1474687	+	242	upstream	242	CCSER1
chr4	96471605	96471619	15	*	X09778	8633	96083656	96470361	386706	-	1243	upstream	1243	UNC5C
chr4	103998289	103998297	9	*	X09779	133308	103941387	103998439	57053	-	0	inside	141	SLC9B2
chr4	106816520	106816530	11	*	X09789	255743	106816597	106892828	76232	+	66	upstream	66	NPNT
chr4	109088299	109088307	9	*	X09800	641518	109088681	109097586	8906	+	373	upstream	373	LEF1-AS1
chr4	109088509	109088551	43	*	X09801	641518	109088681	109097586	8906	+	129	upstream	129	LEF1-AS1
chr4	109088573	109088581	9	*	X09802	641518	109088681	109097586	8906	+	99	upstream	99	LEF1-AS1
chr4	109090308	109090322	15	*	X09803	51176	108968701	109090112	121412	-	195	upstream	195	LEF1
chr4	109090753	109090762	10	*	X09804	51176	108968701	109090112	121412	-	640	upstream	640	LEF1
